signal_idx,signal_time_utc,entry_target_time_utc,planned_exit_target_time_utc,direction,direction_label,signal_close,sma,diff,reason,entry_time_utc,exit_time_utc,entry_price,exit_price,raw_usd,cost_usd,net_usd,mfe_usd,mae_usd,path_high,path_low,m1_bars_in_trade
18095,2025-05-22T04:00:00+00:00,2025-05-22T05:00:00+00:00,2025-05-22T17:00:00+00:00,1,long,3338.03,3317.892,20.138000000000375,close_sma_diff_20.1380,2025-05-22T05:00:00+00:00,2025-05-22T17:00:00+00:00,3338.13,3281.39,-56.74000000000024,0.35,-57.09000000000024,7.179999999999836,57.89000000000033,3345.31,3280.24,721
18109,2025-05-22T18:00:00+00:00,2025-05-22T19:00:00+00:00,2025-05-23T08:00:00+00:00,-1,short,3294.75,3305.8059999999996,-11.055999999999585,close_sma_diff_-11.0560,2025-05-22T19:00:00+00:00,2025-05-23T08:00:00+00:00,3294.86,3313.75,-18.889999999999873,0.35,-19.239999999999874,7.809999999999945,21.279999999999745,3316.14,3287.05,720
18123,2025-05-23T09:00:00+00:00,2025-05-23T10:00:00+00:00,2025-05-23T22:00:00+00:00,1,long,3330.94,3306.596,24.34400000000005,close_sma_diff_24.3440,2025-05-23T10:00:00+00:00,2025-05-23T22:00:00+00:00,3331.09,3361.92,30.829999999999927,0.35,30.479999999999926,34.779999999999745,8.470000000000255,3365.87,3322.62,721
18138,2025-05-26T01:00:00+00:00,2025-05-26T02:00:00+00:00,2025-05-26T14:00:00+00:00,-1,short,3344.34,3356.458,-12.117999999999938,close_sma_diff_-12.1180,2025-05-26T02:00:00+00:00,2025-05-26T14:00:00+00:00,3344.51,3331.73,12.7800000000002,0.35,12.4300000000002,20.990000000000236,12.25,3356.76,3323.52,721
18165,2025-05-27T07:00:00+00:00,2025-05-27T08:00:00+00:00,2025-05-27T20:00:00+00:00,-1,short,3330.9,3341.5190000000002,-10.619000000000142,close_sma_diff_-10.6190,2025-05-27T08:00:00+00:00,2025-05-27T20:00:00+00:00,3330.9,3298.29,32.61000000000013,0.35,32.260000000000126,46.0,1.7599999999997635,3332.66,3284.9,703
18180,2025-05-27T22:00:00+00:00,2025-05-27T23:00:00+00:00,2025-05-28T12:00:00+00:00,1,long,3307.39,3297.379,10.010999999999967,close_sma_diff_10.0110,2025-05-27T23:00:00+00:00,2025-05-28T12:00:00+00:00,3304.8,3322.04,17.23999999999978,0.35,16.88999999999978,18.9699999999998,13.120000000000346,3323.77,3291.68,720
18199,2025-05-28T18:00:00+00:00,2025-05-28T19:00:00+00:00,2025-05-29T08:00:00+00:00,-1,short,3296.04,3311.3909999999996,-15.350999999999658,close_sma_diff_-15.3510,2025-05-28T19:00:00+00:00,2025-05-29T08:00:00+00:00,3296.26,3269.34,26.920000000000073,0.35,26.57000000000007,50.74000000000024,6.779999999999745,3303.04,3245.52,720
18214,2025-05-29T10:00:00+00:00,2025-05-29T11:00:00+00:00,2025-05-29T23:00:00+00:00,1,long,3286.62,3271.923,14.697000000000116,close_sma_diff_14.6970,2025-05-29T11:00:00+00:00,2025-05-29T23:00:00+00:00,3286.28,3315.9,29.61999999999989,0.35,29.26999999999989,44.94999999999982,10.0300000000002,3331.23,3276.25,721
18232,2025-05-30T05:00:00+00:00,2025-05-30T06:00:00+00:00,2025-05-30T18:00:00+00:00,-1,short,3297.19,3315.139,-17.94900000000007,close_sma_diff_-17.9490,2025-05-30T06:00:00+00:00,2025-05-30T18:00:00+00:00,3297.29,3281.62,15.670000000000073,0.35,15.320000000000073,25.4699999999998,10.949999999999818,3308.24,3271.82,721
18251,2025-06-02T01:00:00+00:00,2025-06-02T02:00:00+00:00,2025-06-02T14:00:00+00:00,1,long,3313.1,3292.7,20.40000000000009,close_sma_diff_20.4000,2025-06-02T02:00:00+00:00,2025-06-02T14:00:00+00:00,3313.06,3348.17,35.11000000000013,0.35,34.760000000000126,45.76000000000022,11.610000000000127,3358.82,3301.45,721
18265,2025-06-02T15:00:00+00:00,2025-06-02T16:00:00+00:00,2025-06-03T05:00:00+00:00,1,long,3355.44,3340.4010000000003,15.03899999999976,close_sma_diff_15.0390,2025-06-02T16:00:00+00:00,2025-06-03T05:00:00+00:00,3355.6,3373.61,18.01000000000022,0.35,17.660000000000217,36.63999999999987,5.339999999999691,3392.24,3350.26,720
18279,2025-06-03T06:00:00+00:00,2025-06-03T07:00:00+00:00,2025-06-03T19:00:00+00:00,-1,short,3361.02,3377.238,-16.217999999999847,close_sma_diff_-16.2180,2025-06-03T07:00:00+00:00,2025-06-03T19:00:00+00:00,3361.14,3349.8,11.33999999999969,0.35,10.989999999999691,27.940000000000055,6.5300000000002,3367.67,3333.2,721
18300,2025-06-04T04:00:00+00:00,2025-06-04T05:00:00+00:00,2025-06-04T17:00:00+00:00,1,long,3370.73,3354.94,15.789999999999964,close_sma_diff_15.7900,2025-06-04T05:00:00+00:00,2025-06-04T17:00:00+00:00,3370.85,3351.82,-19.029999999999745,0.35,-19.379999999999747,1.7699999999999818,27.049999999999727,3372.62,3343.8,721
18314,2025-06-04T18:00:00+00:00,2025-06-04T19:00:00+00:00,2025-06-05T08:00:00+00:00,1,long,3371.73,3359.415,12.315000000000055,close_sma_diff_12.3150,2025-06-04T19:00:00+00:00,2025-06-05T08:00:00+00:00,3371.97,3368.46,-3.5099999999997635,0.35,-3.8599999999997636,12.13000000000011,7.799999999999727,3384.1,3364.17,720
18331,2025-06-05T12:00:00+00:00,2025-06-05T13:00:00+00:00,2025-06-06T02:00:00+00:00,1,long,3389.7,3372.943,16.756999999999607,close_sma_diff_16.7570,2025-06-05T13:00:00+00:00,2025-06-06T02:00:00+00:00,3389.42,3359.34,-30.079999999999927,0.35,-30.42999999999993,13.909999999999854,49.809999999999945,3403.33,3339.61,720
18348,2025-06-06T06:00:00+00:00,2025-06-06T07:00:00+00:00,2025-06-06T19:00:00+00:00,1,long,3369.72,3359.5269999999996,10.193000000000211,close_sma_diff_10.1930,2025-06-06T07:00:00+00:00,2025-06-06T19:00:00+00:00,3369.66,3331.71,-37.94999999999982,0.35,-38.29999999999982,5.940000000000055,52.86999999999989,3375.6,3316.79,721
18362,2025-06-06T20:00:00+00:00,2025-06-06T21:00:00+00:00,2025-06-09T10:00:00+00:00,-1,short,3323.63,3344.2400000000002,-20.610000000000127,close_sma_diff_-20.6100,2025-06-06T21:00:00+00:00,2025-06-09T10:00:00+00:00,3323.71,3324.97,-1.2599999999997635,0.35,-1.6099999999997636,30.09999999999991,1.4099999999998545,3325.12,3293.61,718
18384,2025-06-09T19:00:00+00:00,2025-06-09T20:00:00+00:00,2025-06-10T09:00:00+00:00,1,long,3337.62,3322.1050000000005,15.514999999999418,close_sma_diff_15.5150,2025-06-09T20:00:00+00:00,2025-06-10T09:00:00+00:00,3338.02,3317.17,-20.84999999999991,0.35,-21.19999999999991,0.13999999999987267,36.07999999999993,3338.16,3301.94,720
18398,2025-06-10T10:00:00+00:00,2025-06-10T11:00:00+00:00,2025-06-10T23:00:00+00:00,1,long,3330.07,3317.061,13.009000000000015,close_sma_diff_13.0090,2025-06-10T11:00:00+00:00,2025-06-10T23:00:00+00:00,3330.13,3327.32,-2.8099999999999454,0.35,-3.1599999999999455,18.949999999999818,10.61999999999989,3349.08,3319.51,720
18416,2025-06-11T05:00:00+00:00,2025-06-11T06:00:00+00:00,2025-06-11T18:00:00+00:00,1,long,3338.24,3327.042,11.197999999999865,close_sma_diff_11.1980,2025-06-11T06:00:00+00:00,2025-06-11T18:00:00+00:00,3338.27,3337.51,-0.7599999999997635,0.35,-1.1099999999997636,22.409999999999854,12.050000000000182,3360.68,3326.22,721
18432,2025-06-11T21:00:00+00:00,2025-06-11T22:00:00+00:00,2025-06-12T11:00:00+00:00,1,long,3343.85,3333.246,10.603999999999814,close_sma_diff_10.6040,2025-06-11T22:00:00+00:00,2025-06-12T11:00:00+00:00,3343.88,3347.53,3.650000000000091,0.35,3.300000000000091,33.84999999999991,5.210000000000036,3377.73,3338.67,720
18447,2025-06-12T13:00:00+00:00,2025-06-12T14:00:00+00:00,2025-06-13T03:00:00+00:00,1,long,3382.58,3368.97,13.610000000000127,close_sma_diff_13.6100,2025-06-12T14:00:00+00:00,2025-06-13T03:00:00+00:00,3382.56,3392.63,10.070000000000164,0.35,9.720000000000164,16.210000000000036,9.420000000000073,3398.77,3373.14,720
18461,2025-06-13T04:00:00+00:00,2025-06-13T05:00:00+00:00,2025-06-13T17:00:00+00:00,1,long,3427.58,3393.624,33.95600000000013,close_sma_diff_33.9560,2025-06-13T05:00:00+00:00,2025-06-13T17:00:00+00:00,3427.24,3436.32,9.080000000000382,0.35,8.730000000000382,19.5600000000004,19.329999999999927,3446.8,3407.91,721
18481,2025-06-16T01:00:00+00:00,2025-06-16T02:00:00+00:00,2025-06-16T14:00:00+00:00,1,long,3448.39,3433.9519999999998,14.438000000000102,close_sma_diff_14.4380,2025-06-16T02:00:00+00:00,2025-06-16T14:00:00+00:00,3448.41,3421.89,-26.519999999999982,0.35,-26.869999999999983,2.8200000000001637,38.88999999999987,3451.23,3409.52,721
18496,2025-06-16T16:00:00+00:00,2025-06-16T17:00:00+00:00,2025-06-17T06:00:00+00:00,-1,short,3388.21,3414.583,-26.373000000000047,close_sma_diff_-26.3730,2025-06-16T17:00:00+00:00,2025-06-17T06:00:00+00:00,3387.54,3391.35,-3.8099999999999454,0.35,-4.159999999999945,4.699999999999818,17.929999999999836,3405.47,3382.84,720
18514,2025-06-17T11:00:00+00:00,2025-06-17T12:00:00+00:00,2025-06-18T01:00:00+00:00,-1,short,3378.91,3390.778,-11.867999999999938,close_sma_diff_-11.8680,2025-06-17T12:00:00+00:00,2025-06-18T01:00:00+00:00,3378.69,3392.82,-14.13000000000011,0.35,-14.480000000000109,12.539999999999964,21.389999999999873,3400.08,3366.15,720
18548,2025-06-18T22:00:00+00:00,2025-06-18T23:00:00+00:00,2025-06-19T12:00:00+00:00,-1,short,3366.73,3384.285,-17.554999999999836,close_sma_diff_-17.5550,2025-06-18T23:00:00+00:00,2025-06-19T12:00:00+00:00,3366.57,3368.5,-1.9299999999998363,0.35,-2.2799999999998364,18.920000000000073,21.359999999999673,3387.93,3347.65,720
18574,2025-06-20T04:00:00+00:00,2025-06-20T05:00:00+00:00,2025-06-20T17:00:00+00:00,-1,short,3356.48,3367.2290000000003,-10.749000000000251,close_sma_diff_-10.7490,2025-06-20T05:00:00+00:00,2025-06-20T17:00:00+00:00,3356.47,3366.76,-10.290000000000418,0.35,-10.640000000000418,16.09999999999991,17.330000000000382,3373.8,3340.37,721
18588,2025-06-20T18:00:00+00:00,2025-06-20T19:00:00+00:00,2025-06-23T08:00:00+00:00,1,long,3369.84,3355.558,14.282000000000153,close_sma_diff_14.2820,2025-06-20T19:00:00+00:00,2025-06-23T08:00:00+00:00,3369.83,3359.33,-10.5,0.35,-10.85,26.86999999999989,17.779999999999745,3396.7,3352.05,718
18607,2025-06-23T14:00:00+00:00,2025-06-23T15:00:00+00:00,2025-06-24T04:00:00+00:00,1,long,3380.69,3363.204,17.485999999999876,close_sma_diff_17.4860,2025-06-23T15:00:00+00:00,2025-06-24T04:00:00+00:00,3380.73,3349.47,-31.26000000000022,0.35,-31.61000000000022,12.800000000000182,47.429999999999836,3393.53,3333.3,720
18621,2025-06-24T05:00:00+00:00,2025-06-24T06:00:00+00:00,2025-06-24T18:00:00+00:00,-1,short,3351.89,3364.667,-12.777000000000044,close_sma_diff_-12.7770,2025-06-24T06:00:00+00:00,2025-06-24T18:00:00+00:00,3352.08,3303.49,48.590000000000146,0.35,48.240000000000144,56.57999999999993,5.8400000000001455,3357.92,3295.5,721
18643,2025-06-25T04:00:00+00:00,2025-06-25T05:00:00+00:00,2025-06-25T17:00:00+00:00,1,long,3334.63,3322.049,12.581000000000131,close_sma_diff_12.5810,2025-06-25T05:00:00+00:00,2025-06-25T17:00:00+00:00,3334.57,3313.18,-21.390000000000327,0.35,-21.74000000000033,2.5,22.590000000000146,3337.07,3311.98,721
18677,2025-06-26T15:00:00+00:00,2025-06-26T16:00:00+00:00,2025-06-27T05:00:00+00:00,-1,short,3322.03,3337.886,-15.855999999999767,close_sma_diff_-15.8560,2025-06-26T16:00:00+00:00,2025-06-27T05:00:00+00:00,3322.19,3315.38,6.809999999999945,0.35,6.459999999999946,12.200000000000273,14.199999999999818,3336.39,3309.99,720
18691,2025-06-27T06:00:00+00:00,2025-06-27T07:00:00+00:00,2025-06-27T19:00:00+00:00,-1,short,3294.34,3320.436,-26.096000000000004,close_sma_diff_-26.0960,2025-06-27T07:00:00+00:00,2025-06-27T19:00:00+00:00,3294.33,3275.52,18.809999999999945,0.35,18.459999999999944,38.440000000000055,6.5900000000001455,3300.92,3255.89,721
18715,2025-06-30T07:00:00+00:00,2025-06-30T08:00:00+00:00,2025-06-30T20:00:00+00:00,1,long,3285.82,3273.25,12.570000000000164,close_sma_diff_12.5700,2025-06-30T08:00:00+00:00,2025-06-30T20:00:00+00:00,3285.59,3297.92,12.329999999999927,0.35,11.979999999999928,12.929999999999836,10.950000000000273,3298.52,3274.64,721
18729,2025-06-30T21:00:00+00:00,2025-06-30T22:00:00+00:00,2025-07-01T11:00:00+00:00,1,long,3298.5,3288.3050000000003,10.194999999999709,close_sma_diff_10.1950,2025-06-30T22:00:00+00:00,2025-07-01T11:00:00+00:00,3298.46,3340.06,41.59999999999991,0.35,41.24999999999991,42.23999999999978,0.38999999999987267,3340.7,3298.07,720
18743,2025-07-01T12:00:00+00:00,2025-07-01T13:00:00+00:00,2025-07-02T02:00:00+00:00,1,long,3345.75,3327.778,17.972000000000207,close_sma_diff_17.9720,2025-07-01T13:00:00+00:00,2025-07-02T02:00:00+00:00,3345.81,3339.84,-5.9699999999998,0.35,-6.3199999999997996,12.110000000000127,9.110000000000127,3357.92,3336.7,720
18775,2025-07-02T21:00:00+00:00,2025-07-02T22:00:00+00:00,2025-07-03T19:00:00+00:00,1,long,3354.97,3344.9440000000004,10.025999999999385,close_sma_diff_10.0260,2025-07-02T22:00:00+00:00,2025-07-03T19:00:00+00:00,3354.99,3328.28,-26.70999999999958,0.35,-27.059999999999583,10.75,43.29999999999973,3365.74,3311.69,651
18797,2025-07-04T10:00:00+00:00,2025-07-04T11:00:00+00:00,2025-07-07T04:00:00+00:00,1,long,3342.95,3330.6269999999995,12.32300000000032,close_sma_diff_12.3230,2025-07-04T11:00:00+00:00,2025-07-07T04:00:00+00:00,3342.97,3324.71,-18.259999999999764,0.35,-18.609999999999765,1.2100000000000364,21.20999999999958,3344.18,3321.76,698
18811,2025-07-07T05:00:00+00:00,2025-07-07T06:00:00+00:00,2025-07-07T18:00:00+00:00,-1,short,3308.95,3328.472,-19.52200000000039,close_sma_diff_-19.5220,2025-07-07T06:00:00+00:00,2025-07-07T18:00:00+00:00,3308.9,3317.63,-8.730000000000018,0.35,-9.080000000000018,12.450000000000273,12.400000000000091,3321.3,3296.45,721
18825,2025-07-07T19:00:00+00:00,2025-07-07T20:00:00+00:00,2025-07-08T09:00:00+00:00,1,long,3327.4,3311.7270000000003,15.672999999999774,close_sma_diff_15.6730,2025-07-07T20:00:00+00:00,2025-07-08T09:00:00+00:00,3327.42,3334.72,7.299999999999727,0.35,6.9499999999997275,18.340000000000146,0.0,3345.76,3327.42,718
18845,2025-07-08T16:00:00+00:00,2025-07-08T17:00:00+00:00,2025-07-09T06:00:00+00:00,-1,short,3315.27,3327.222,-11.952000000000226,close_sma_diff_-11.9520,2025-07-08T17:00:00+00:00,2025-07-09T06:00:00+00:00,3315.08,3287.18,27.90000000000009,0.35,27.55000000000009,28.460000000000036,0.7100000000000364,3315.79,3286.62,720
18869,2025-07-09T17:00:00+00:00,2025-07-09T18:00:00+00:00,2025-07-10T07:00:00+00:00,1,long,3312.25,3293.6700000000005,18.579999999999472,close_sma_diff_18.5800,2025-07-09T18:00:00+00:00,2025-07-10T07:00:00+00:00,3312.36,3315.33,2.9699999999998,0.35,2.6199999999998,13.940000000000055,5.970000000000255,3326.3,3306.39,720
18908,2025-07-11T10:00:00+00:00,2025-07-11T11:00:00+00:00,2025-07-11T23:00:00+00:00,1,long,3341.85,3331.403,10.447000000000116,close_sma_diff_10.4470,2025-07-11T11:00:00+00:00,2025-07-11T23:00:00+00:00,3341.8,3355.94,14.139999999999873,0.35,13.789999999999873,26.949999999999818,9.010000000000218,3368.75,3332.79,721
18922,2025-07-14T01:00:00+00:00,2025-07-14T02:00:00+00:00,2025-07-14T14:00:00+00:00,1,long,3369.18,3357.1629999999996,12.01700000000028,close_sma_diff_12.0170,2025-07-14T02:00:00+00:00,2025-07-14T14:00:00+00:00,3369.61,3372.1,2.4899999999997817,0.35,2.1399999999997816,5.309999999999945,15.870000000000346,3374.92,3353.74,721
18936,2025-07-14T15:00:00+00:00,2025-07-14T16:00:00+00:00,2025-07-15T05:00:00+00:00,-1,short,3350.11,3363.7650000000003,-13.6550000000002,close_sma_diff_-13.6550,2025-07-14T16:00:00+00:00,2025-07-15T05:00:00+00:00,3350.38,3346.75,3.630000000000109,0.35,3.280000000000109,9.670000000000073,8.609999999999673,3358.99,3340.71,720
18951,2025-07-15T07:00:00+00:00,2025-07-15T08:00:00+00:00,2025-07-15T20:00:00+00:00,1,long,3360.26,3349.0229999999997,11.237000000000535,close_sma_diff_11.2370,2025-07-15T08:00:00+00:00,2025-07-15T20:00:00+00:00,3360.23,3329.21,-31.019999999999982,0.35,-31.369999999999983,6.5,39.98000000000002,3366.73,3320.25,721
18965,2025-07-15T21:00:00+00:00,2025-07-15T22:00:00+00:00,2025-07-16T11:00:00+00:00,-1,short,3328.8,3343.8379999999997,-15.037999999999556,close_sma_diff_-15.0380,2025-07-15T22:00:00+00:00,2025-07-16T11:00:00+00:00,3328.85,3338.12,-9.269999999999982,0.35,-9.619999999999981,5.069999999999709,13.059999999999945,3341.91,3323.78,720
18983,2025-07-16T16:00:00+00:00,2025-07-16T17:00:00+00:00,2025-07-17T06:00:00+00:00,-1,short,3326.86,3337.1230000000005,-10.263000000000375,close_sma_diff_-10.2630,2025-07-16T17:00:00+00:00,2025-07-17T06:00:00+00:00,3326.8,3341.57,-14.769999999999982,0.35,-15.119999999999981,7.180000000000291,50.679999999999836,3377.48,3319.62,711
19000,2025-07-17T10:00:00+00:00,2025-07-17T11:00:00+00:00,2025-07-17T23:00:00+00:00,-1,short,3325.85,3340.6950000000006,-14.84500000000071,close_sma_diff_-14.8450,2025-07-17T11:00:00+00:00,2025-07-17T23:00:00+00:00,3325.83,3340.06,-14.230000000000018,0.35,-14.580000000000018,15.929999999999836,15.240000000000236,3341.07,3309.9,721
19023,2025-07-18T10:00:00+00:00,2025-07-18T11:00:00+00:00,2025-07-18T23:00:00+00:00,1,long,3349.82,3339.5730000000003,10.246999999999844,close_sma_diff_10.2470,2025-07-18T11:00:00+00:00,2025-07-18T23:00:00+00:00,3349.65,3347.99,-1.6600000000003092,0.35,-2.0100000000003093,11.58999999999969,3.400000000000091,3361.24,3346.25,721
19044,2025-07-21T08:00:00+00:00,2025-07-21T09:00:00+00:00,2025-07-21T21:00:00+00:00,1,long,3366.65,3353.457,13.193000000000211,close_sma_diff_13.1930,2025-07-21T09:00:00+00:00,2025-07-21T21:00:00+00:00,3366.72,3393.92,27.200000000000273,0.35,26.85000000000027,34.870000000000346,3.869999999999891,3401.59,3362.85,721
19074,2025-07-22T15:00:00+00:00,2025-07-22T16:00:00+00:00,2025-07-23T05:00:00+00:00,1,long,3407.63,3390.274,17.356000000000222,close_sma_diff_17.3560,2025-07-22T16:00:00+00:00,2025-07-23T05:00:00+00:00,3407.55,3422.11,14.559999999999945,0.35,14.209999999999946,31.2199999999998,2.3600000000001273,3438.77,3405.19,709
19100,2025-07-23T18:00:00+00:00,2025-07-23T19:00:00+00:00,2025-07-24T08:00:00+00:00,-1,short,3398.24,3420.137,-21.89700000000039,close_sma_diff_-21.8970,2025-07-23T19:00:00+00:00,2025-07-24T08:00:00+00:00,3398.03,3382.61,15.420000000000073,0.35,15.070000000000073,23.240000000000236,0.0,3398.03,3374.79,711
19115,2025-07-24T10:00:00+00:00,2025-07-24T11:00:00+00:00,2025-07-24T23:00:00+00:00,-1,short,3367.76,3382.907,-15.146999999999935,close_sma_diff_-15.1470,2025-07-24T11:00:00+00:00,2025-07-24T23:00:00+00:00,3367.76,3370.51,-2.75,0.35,-3.1,16.370000000000346,9.629999999999654,3377.39,3351.39,720
19139,2025-07-25T11:00:00+00:00,2025-07-25T12:00:00+00:00,2025-07-28T01:00:00+00:00,-1,short,3345.51,3361.3100000000004,-15.800000000000182,close_sma_diff_-15.8000,2025-07-25T12:00:00+00:00,2025-07-28T01:05:00+00:00,3345.48,3330.88,14.599999999999909,0.35,14.24999999999991,20.40000000000009,3.4400000000000546,3348.92,3325.08,715
19167,2025-07-28T16:00:00+00:00,2025-07-28T17:00:00+00:00,2025-07-29T06:00:00+00:00,-1,short,3302.25,3333.511,-31.260999999999967,close_sma_diff_-31.2610,2025-07-28T17:00:00+00:00,2025-07-29T06:00:00+00:00,3302.29,3318.24,-15.949999999999818,0.35,-16.29999999999982,0.4899999999997817,18.5300000000002,3320.82,3301.8,711
19212,2025-07-30T15:00:00+00:00,2025-07-30T16:00:00+00:00,2025-07-31T05:00:00+00:00,-1,short,3313.36,3327.172,-13.811999999999898,close_sma_diff_-13.8120,2025-07-30T16:00:00+00:00,2025-07-31T05:00:00+00:00,3312.43,3295.1,17.329999999999927,0.35,16.979999999999926,44.25999999999976,3.6200000000003456,3316.05,3268.17,711
19227,2025-07-31T07:00:00+00:00,2025-07-31T08:00:00+00:00,2025-07-31T20:00:00+00:00,1,long,3298.17,3286.035,12.135000000000218,close_sma_diff_12.1350,2025-07-31T08:00:00+00:00,2025-07-31T20:00:00+00:00,3298.17,3295.08,-3.0900000000001455,0.35,-3.4400000000001456,16.639999999999873,8.519999999999982,3314.81,3289.65,721
19258,2025-08-01T15:00:00+00:00,2025-08-01T16:00:00+00:00,2025-08-04T05:00:00+00:00,1,long,3341.26,3298.8050000000003,42.45499999999993,close_sma_diff_42.4550,2025-08-01T16:00:00+00:00,2025-08-04T05:00:00+00:00,3341.5,3352.48,10.980000000000018,0.35,10.630000000000019,23.11999999999989,2.650000000000091,3364.62,3338.85,711
19280,2025-08-04T14:00:00+00:00,2025-08-04T15:00:00+00:00,2025-08-05T04:00:00+00:00,1,long,3370.27,3359.417,10.853000000000065,close_sma_diff_10.8530,2025-08-04T15:00:00+00:00,2025-08-05T04:00:00+00:00,3370.28,3380.48,10.199999999999818,0.35,9.849999999999818,15.08999999999969,9.240000000000236,3385.37,3361.04,711
19301,2025-08-05T12:00:00+00:00,2025-08-05T13:00:00+00:00,2025-08-06T02:00:00+00:00,-1,short,3359.69,3371.576,-11.885999999999967,close_sma_diff_-11.8860,2025-08-05T13:00:00+00:00,2025-08-06T02:00:00+00:00,3359.73,3379.06,-19.329999999999927,0.35,-19.67999999999993,9.740000000000236,30.65000000000009,3390.38,3349.99,711
19323,2025-08-06T11:00:00+00:00,2025-08-06T12:00:00+00:00,2025-08-07T01:00:00+00:00,-1,short,3365.13,3375.41,-10.279999999999745,close_sma_diff_-10.2800,2025-08-06T12:00:00+00:00,2025-08-07T01:05:00+00:00,3365.12,3373.42,-8.300000000000182,0.35,-8.650000000000182,6.880000000000109,14.860000000000127,3379.98,3358.24,715
19344,2025-08-07T09:00:00+00:00,2025-08-07T10:00:00+00:00,2025-08-07T22:00:00+00:00,1,long,3387.58,3376.513,11.067000000000007,close_sma_diff_11.0670,2025-08-07T10:00:00+00:00,2025-08-07T22:00:00+00:00,3387.61,3388.0,0.38999999999987267,0.35,0.03999999999987269,9.829999999999927,15.870000000000346,3397.44,3371.74,721
19359,2025-08-08T01:00:00+00:00,2025-08-08T02:00:00+00:00,2025-08-08T14:00:00+00:00,1,long,3405.59,3391.406,14.184000000000196,close_sma_diff_14.1840,2025-08-08T02:00:00+00:00,2025-08-08T14:00:00+00:00,3403.86,3385.19,-18.670000000000073,0.35,-19.020000000000074,2.9699999999998,22.670000000000073,3406.83,3381.19,721
19384,2025-08-11T03:00:00+00:00,2025-08-11T04:00:00+00:00,2025-08-11T16:00:00+00:00,-1,short,3381.59,3392.6,-11.009999999999764,close_sma_diff_-11.0100,2025-08-11T04:00:00+00:00,2025-08-11T16:00:00+00:00,3381.63,3358.23,23.40000000000009,0.35,23.05000000000009,37.090000000000146,2.650000000000091,3384.28,3344.54,721
19398,2025-08-11T17:00:00+00:00,2025-08-11T18:00:00+00:00,2025-08-12T07:00:00+00:00,-1,short,3346.24,3359.386,-13.146000000000186,close_sma_diff_-13.1460,2025-08-11T18:00:00+00:00,2025-08-12T07:00:00+00:00,3346.51,3348.99,-2.4799999999995634,0.35,-2.8299999999995635,5.110000000000127,12.329999999999927,3358.84,3341.4,711
19421,2025-08-12T17:00:00+00:00,2025-08-12T18:00:00+00:00,2025-08-13T07:00:00+00:00,-1,short,3337.36,3347.422,-10.061999999999898,close_sma_diff_-10.0620,2025-08-12T18:00:00+00:00,2025-08-13T07:00:00+00:00,3337.4,3349.12,-11.7199999999998,0.35,-12.0699999999998,0.38999999999987267,21.63000000000011,3359.03,3337.01,711
19439,2025-08-13T12:00:00+00:00,2025-08-13T13:00:00+00:00,2025-08-14T02:00:00+00:00,1,long,3364.59,3353.335,11.25500000000011,close_sma_diff_11.2550,2025-08-13T13:00:00+00:00,2025-08-14T02:00:00+00:00,3364.55,3359.16,-5.390000000000327,0.35,-5.740000000000327,6.210000000000036,14.580000000000382,3370.76,3349.97,711
19453,2025-08-14T03:00:00+00:00,2025-08-14T04:00:00+00:00,2025-08-14T16:00:00+00:00,1,long,3369.61,3359.001,10.608999999999924,close_sma_diff_10.6090,2025-08-14T04:00:00+00:00,2025-08-14T16:00:00+00:00,3369.43,3350.25,-19.179999999999836,0.35,-19.529999999999838,1.4700000000002547,27.690000000000055,3370.9,3341.74,721
19467,2025-08-14T17:00:00+00:00,2025-08-14T18:00:00+00:00,2025-08-15T07:00:00+00:00,-1,short,3340.57,3351.54,-10.9699999999998,close_sma_diff_-10.9700,2025-08-14T18:00:00+00:00,2025-08-15T07:00:00+00:00,3340.67,3343.79,-3.119999999999891,0.35,-3.469999999999891,10.820000000000164,4.0900000000001455,3344.76,3329.85,711
19503,2025-08-18T07:00:00+00:00,2025-08-18T08:00:00+00:00,2025-08-18T20:00:00+00:00,1,long,3357.53,3340.8190000000004,16.710999999999785,close_sma_diff_16.7110,2025-08-18T08:00:00+00:00,2025-08-18T20:00:00+00:00,3357.51,3333.98,-23.5300000000002,0.35,-23.8800000000002,0.8799999999996544,25.75,3358.39,3331.76,721
19536,2025-08-19T17:00:00+00:00,2025-08-19T18:00:00+00:00,2025-08-20T07:00:00+00:00,-1,short,3325.28,3336.7470000000003,-11.467000000000098,close_sma_diff_-11.4670,2025-08-19T18:00:00+00:00,2025-08-20T07:00:00+00:00,3325.67,3317.23,8.440000000000055,0.35,8.090000000000055,14.11999999999989,1.069999999999709,3326.74,3311.55,711
19557,2025-08-20T15:00:00+00:00,2025-08-20T16:00:00+00:00,2025-08-21T05:00:00+00:00,1,long,3342.9,3326.047,16.853000000000065,close_sma_diff_16.8530,2025-08-20T16:00:00+00:00,2025-08-21T05:00:00+00:00,3342.82,3342.23,-0.5900000000001455,0.35,-0.9400000000001455,9.239999999999782,3.8900000000003274,3352.06,3338.93,711
19578,2025-08-21T13:00:00+00:00,2025-08-21T14:00:00+00:00,2025-08-22T03:00:00+00:00,-1,short,3328.4,3338.9120000000003,-10.512000000000171,close_sma_diff_-10.5120,2025-08-21T14:00:00+00:00,2025-08-22T03:00:00+00:00,3328.95,3338.22,-9.269999999999982,0.35,-9.619999999999981,3.7799999999997453,19.110000000000127,3348.06,3325.17,711
