family,design,guard_variant,signal_utc,entry_utc,direction,session,entry_price,tp_price,sl_price,exit_utc,exit_price,exit_reason,gross_usd_x1,net_x1,net_x3,net_x4,macro_labels,year,reason,regime_note
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-04-02T20:00:00+00:00,2024-04-02T21:00:00+00:00,long,new_york,2277.41,2301.41,2262.41,2024-04-03T08:59:00+00:00,2271.18,time_exit,-6.23,-6.58,-7.28,-7.63,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-04-03T17:00:00+00:00,2024-04-03T18:00:00+00:00,long,new_york,2293.88,2317.88,2278.88,2024-04-04T05:59:00+00:00,2298.77,time_exit,4.89,4.54,3.84,3.49,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-04-04T19:00:00+00:00,2024-04-04T20:00:00+00:00,long,new_york,2304.05,2328.05,2289.05,2024-04-04T20:36:00+00:00,2289.05,stop_loss,-15.0,-15.35,-16.05,-16.4,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-04-05T10:00:00+00:00,2024-04-05T11:00:00+00:00,long,london,2291.02,2315.02,2276.02,2024-04-05T15:32:00+00:00,2315.02,take_profit,24.0,23.65,22.95,22.6,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-04-05T15:00:00+00:00,2024-04-05T16:00:00+00:00,long,london_ny_overlap,2317.53,2341.53,2302.53,2024-04-05T21:54:00+00:00,2328.32,time_exit,10.79,10.44,9.74,9.39,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-04-08T03:00:00+00:00,2024-04-08T04:00:00+00:00,long,asia,2348.05,2372.05,2333.05,2024-04-08T06:36:00+00:00,2333.05,stop_loss,-15.0,-15.35,-16.05,-16.4,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-04-09T08:00:00+00:00,2024-04-09T09:00:00+00:00,long,london,2353.92,2377.92,2338.92,2024-04-09T16:56:00+00:00,2338.92,stop_loss,-15.0,-15.35,-16.05,-16.4,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-04-11T17:00:00+00:00,2024-04-11T18:00:00+00:00,long,new_york,2349.81,2373.81,2334.81,2024-04-11T20:57:00+00:00,2373.81,take_profit,24.0,23.65,22.95,22.6,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-04-11T20:00:00+00:00,2024-04-11T21:00:00+00:00,long,new_york,2372.84,2396.84,2357.84,2024-04-12T08:09:00+00:00,2396.84,take_profit,24.0,23.65,22.95,22.6,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-04-12T08:00:00+00:00,2024-04-12T09:00:00+00:00,long,london,2399.93,2423.93,2384.93,2024-04-12T15:54:00+00:00,2423.93,take_profit,24.0,23.65,22.95,22.6,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-04-12T15:00:00+00:00,2024-04-12T16:00:00+00:00,long,london_ny_overlap,2426.59,2450.59,2411.59,2024-04-12T16:12:00+00:00,2411.59,stop_loss,-15.0,-15.35,-16.05,-16.4,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-04-15T18:00:00+00:00,2024-04-15T19:00:00+00:00,long,new_york,2365.21,2389.21,2350.21,2024-04-15T23:15:00+00:00,2389.21,take_profit,24.0,23.65,22.95,22.6,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-04-15T23:00:00+00:00,2024-04-16T00:00:00+00:00,long,asia,2384.13,2408.13,2369.13,2024-04-16T07:43:00+00:00,2369.13,stop_loss,-15.0,-15.35,-16.05,-16.4,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-04-16T16:00:00+00:00,2024-04-16T17:00:00+00:00,long,new_york,2385.82,2409.82,2370.82,2024-04-17T04:59:00+00:00,2381.48,time_exit,-4.34,-4.69,-5.39,-5.74,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-04-19T02:00:00+00:00,2024-04-19T03:00:00+00:00,long,asia,2409.23,2433.23,2394.23,2024-04-19T04:09:00+00:00,2394.23,stop_loss,-15.0,-15.35,-16.05,-16.4,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-04-19T16:00:00+00:00,2024-04-19T17:00:00+00:00,long,new_york,2394.8,2418.8,2379.8,2024-04-19T21:54:00+00:00,2390.68,time_exit,-4.12,-4.47,-5.17,-5.52,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-04-23T14:00:00+00:00,2024-04-23T15:00:00+00:00,long,london_ny_overlap,2329.03,2353.03,2314.03,2024-04-24T02:59:00+00:00,2318.24,time_exit,-10.79,-11.14,-11.84,-12.19,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-04-26T08:00:00+00:00,2024-04-26T09:00:00+00:00,long,london,2345.38,2369.38,2330.38,2024-04-26T15:51:00+00:00,2330.38,stop_loss,-15.0,-15.35,-16.05,-16.4,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-04-29T10:00:00+00:00,2024-04-29T11:00:00+00:00,long,london,2343.23,2367.23,2328.23,2024-04-29T13:46:00+00:00,2328.23,stop_loss,-15.0,-15.35,-16.05,-16.4,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-05-01T14:00:00+00:00,2024-05-01T15:00:00+00:00,long,london_ny_overlap,2305.47,2329.47,2290.47,2024-05-02T02:59:00+00:00,2324.1,time_exit,18.63,18.28,17.58,17.23,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-05-06T08:00:00+00:00,2024-05-06T09:00:00+00:00,long,london,2322.71,2346.71,2307.71,2024-05-06T20:59:00+00:00,2325.0,time_exit,2.29,1.94,1.24,0.89,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-05-09T13:00:00+00:00,2024-05-09T14:00:00+00:00,long,london_ny_overlap,2326.74,2350.74,2311.74,2024-05-10T01:59:00+00:00,2347.58,time_exit,20.84,20.49,19.79,19.44,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-05-10T07:00:00+00:00,2024-05-10T08:00:00+00:00,long,london,2368.46,2392.46,2353.46,2024-05-10T19:59:00+00:00,2367.32,time_exit,-1.14,-1.49,-2.19,-2.54,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-05-15T09:00:00+00:00,2024-05-15T10:00:00+00:00,long,london,2373.13,2397.13,2358.13,2024-05-15T14:49:00+00:00,2358.13,stop_loss,-15.0,-15.35,-16.05,-16.4,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-05-15T16:00:00+00:00,2024-05-15T17:00:00+00:00,long,new_york,2377.71,2401.71,2362.71,2024-05-16T04:59:00+00:00,2388.7,time_exit,10.99,10.64,9.94,9.59,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-05-17T14:00:00+00:00,2024-05-17T15:00:00+00:00,long,london_ny_overlap,2401.63,2425.63,2386.63,2024-05-17T21:54:00+00:00,2414.32,time_exit,12.69,12.34,11.64,11.29,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-05-20T02:00:00+00:00,2024-05-20T03:00:00+00:00,long,asia,2434.58,2458.58,2419.58,2024-05-20T13:20:00+00:00,2419.58,stop_loss,-15.0,-15.35,-16.05,-16.4,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-05-27T14:00:00+00:00,2024-05-27T15:00:00+00:00,long,london_ny_overlap,2354.98,2378.98,2339.98,2024-05-28T02:59:00+00:00,2354.71,time_exit,-0.27,-0.62,-1.32,-1.67,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-05-28T16:00:00+00:00,2024-05-28T17:00:00+00:00,long,new_york,2360.27,2384.27,2345.27,2024-05-29T04:59:00+00:00,2358.17,time_exit,-2.1,-2.45,-3.15,-3.5,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-05-30T14:00:00+00:00,2024-05-30T15:00:00+00:00,long,london_ny_overlap,2348.99,2372.99,2333.99,2024-05-31T02:59:00+00:00,2346.61,time_exit,-2.38,-2.73,-3.43,-3.78,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-05-31T13:00:00+00:00,2024-05-31T14:00:00+00:00,long,london_ny_overlap,2354.83,2378.83,2339.83,2024-05-31T15:12:00+00:00,2339.83,stop_loss,-15.0,-15.35,-16.05,-16.4,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-06-03T15:00:00+00:00,2024-06-03T16:00:00+00:00,long,london_ny_overlap,2341.55,2365.55,2326.55,2024-06-04T03:59:00+00:00,2346.93,time_exit,5.38,5.03,4.33,3.98,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-06-05T15:00:00+00:00,2024-06-05T16:00:00+00:00,long,london_ny_overlap,2349.01,2373.01,2334.01,2024-06-06T02:31:00+00:00,2373.01,take_profit,24.0,23.65,22.95,22.6,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-06-06T02:00:00+00:00,2024-06-06T03:00:00+00:00,long,asia,2367.47,2391.47,2352.47,2024-06-06T14:59:00+00:00,2360.42,time_exit,-7.05,-7.4,-8.1,-8.45,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-06-06T16:00:00+00:00,2024-06-06T17:00:00+00:00,long,new_york,2374.2,2398.2,2359.2,2024-06-07T04:59:00+00:00,2380.14,time_exit,5.94,5.59,4.89,4.54,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-06-10T17:00:00+00:00,2024-06-10T18:00:00+00:00,long,new_york,2312.74,2336.74,2297.74,2024-06-11T05:59:00+00:00,2303.41,time_exit,-9.33,-9.68,-10.38,-10.73,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-06-11T13:00:00+00:00,2024-06-11T14:00:00+00:00,long,london_ny_overlap,2317.94,2341.94,2302.94,2024-06-12T01:59:00+00:00,2313.57,time_exit,-4.37,-4.72,-5.42,-5.77,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-06-12T13:00:00+00:00,2024-06-12T14:00:00+00:00,long,london_ny_overlap,2335.93,2359.93,2320.93,2024-06-12T15:06:00+00:00,2320.93,stop_loss,-15.0,-15.35,-16.05,-16.4,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-06-12T16:00:00+00:00,2024-06-12T17:00:00+00:00,long,new_york,2335.57,2359.57,2320.57,2024-06-12T19:52:00+00:00,2320.57,stop_loss,-15.0,-15.35,-16.05,-16.4,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-06-14T10:00:00+00:00,2024-06-14T11:00:00+00:00,long,london,2322.4,2346.4,2307.4,2024-06-14T21:54:00+00:00,2332.57,time_exit,10.17,9.82,9.12,8.77,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-06-18T14:00:00+00:00,2024-06-18T15:00:00+00:00,long,london_ny_overlap,2326.74,2350.74,2311.74,2024-06-19T02:59:00+00:00,2330.15,time_exit,3.41,3.06,2.36,2.01,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-06-20T15:00:00+00:00,2024-06-20T16:00:00+00:00,long,london_ny_overlap,2363.96,2387.96,2348.96,2024-06-21T03:59:00+00:00,2359.4,time_exit,-4.56,-4.91,-5.61,-5.96,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-06-27T10:00:00+00:00,2024-06-27T11:00:00+00:00,long,london,2312.6,2336.6,2297.6,2024-06-27T21:58:00+00:00,2327.34,time_exit,14.74,14.39,13.69,13.34,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-07-01T12:00:00+00:00,2024-07-01T13:00:00+00:00,long,london_ny_overlap,2338.18,2362.18,2323.18,2024-07-01T15:22:00+00:00,2323.18,stop_loss,-15.0,-15.35,-16.05,-16.4,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-07-03T08:00:00+00:00,2024-07-03T09:00:00+00:00,long,london,2345.38,2369.38,2330.38,2024-07-03T20:59:00+00:00,2354.29,time_exit,8.91,8.56,7.86,7.51,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-07-05T14:00:00+00:00,2024-07-05T15:00:00+00:00,long,london_ny_overlap,2383.19,2407.19,2368.19,2024-07-05T21:54:00+00:00,2390.85,time_exit,7.66,7.31,6.61,6.26,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-07-11T13:00:00+00:00,2024-07-11T14:00:00+00:00,long,london_ny_overlap,2406.27,2430.27,2391.27,2024-07-12T01:59:00+00:00,2412.01,time_exit,5.74,5.39,4.69,4.34,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-07-12T17:00:00+00:00,2024-07-12T18:00:00+00:00,long,new_york,2415.92,2439.92,2400.92,2024-07-12T21:54:00+00:00,2411.47,time_exit,-4.45,-4.8,-5.5,-5.85,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-07-15T15:00:00+00:00,2024-07-15T16:00:00+00:00,long,london_ny_overlap,2431.48,2455.48,2416.48,2024-07-16T03:59:00+00:00,2430.22,time_exit,-1.26,-1.61,-2.31,-2.66,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-07-16T10:00:00+00:00,2024-07-16T11:00:00+00:00,long,london,2442.47,2466.47,2427.47,2024-07-16T19:12:00+00:00,2466.47,take_profit,24.0,23.65,22.95,22.6,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-07-16T19:00:00+00:00,2024-07-16T20:00:00+00:00,long,new_york,2465.4,2489.4,2450.4,2024-07-17T07:59:00+00:00,2466.37,time_exit,0.97,0.62,-0.08,-0.43,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-07-17T14:00:00+00:00,2024-07-17T15:00:00+00:00,long,london_ny_overlap,2482.98,2506.98,2467.98,2024-07-17T15:11:00+00:00,2467.98,stop_loss,-15.0,-15.35,-16.05,-16.4,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-07-24T15:00:00+00:00,2024-07-24T16:00:00+00:00,long,london_ny_overlap,2430.36,2454.36,2415.36,2024-07-24T18:19:00+00:00,2415.36,stop_loss,-15.0,-15.35,-16.05,-16.4,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-07-26T02:00:00+00:00,2024-07-26T03:00:00+00:00,long,asia,2373.4,2397.4,2358.4,2024-07-26T14:59:00+00:00,2381.14,time_exit,7.74,7.39,6.69,6.34,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-07-26T17:00:00+00:00,2024-07-26T18:00:00+00:00,long,new_york,2388.92,2412.92,2373.92,2024-07-26T21:54:00+00:00,2387.81,time_exit,-1.11,-1.46,-2.16,-2.51,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-07-28T23:00:00+00:00,2024-07-29T00:00:00+00:00,long,asia,2395.55,2419.55,2380.55,2024-07-29T11:59:00+00:00,2392.58,time_exit,-2.97,-3.32,-4.02,-4.37,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-07-30T18:00:00+00:00,2024-07-30T19:00:00+00:00,long,new_york,2405.72,2429.72,2390.72,2024-07-31T06:59:00+00:00,2417.77,time_exit,12.05,11.7,11.0,10.65,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-07-31T20:00:00+00:00,2024-07-31T21:00:00+00:00,long,new_york,2449.84,2473.84,2434.84,2024-08-01T08:59:00+00:00,2440.27,time_exit,-9.57,-9.92,-10.62,-10.97,,2024,close_minus_sma10_ge_10,baseline_control
baseline_sma_distance_v1_control,control_v1_long,macro_blocked,2024-08-01T14:00:00+00:00,2024-08-01T15:00:00+00:00,long,london_ny_overlap,2456.49,2480.49,2441.49,2024-08-01T18:01:00+00:00,2441.49,stop_loss,-15.0,-15.35,-16.05,-16.4,,2024,close_minus_sma10_ge_10,baseline_control
