baseline,interval,entry_time_utc,exit_time_utc,direction,direction_label,entry_price,exit_price,raw_usd,cost_usd,net_usd,reason
higher_timeframe_sma20_trend,1h,2026-06-01T16:00:00+00:00,2026-06-01T19:00:00+00:00,-1,short,4478.99334,4480.41972,-1.426379999999881,0.35,-1.776379999999881,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T17:00:00+00:00,2026-06-01T20:00:00+00:00,-1,short,4488.18058,4484.65892,3.521660000000338,0.35,3.171660000000338,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T18:00:00+00:00,2026-06-01T21:00:00+00:00,-1,short,4487.5101,4469.91272,17.597380000000157,0.35,17.247380000000156,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T19:00:00+00:00,2026-06-01T22:00:00+00:00,-1,short,4480.41972,4485.41974,-5.000020000000404,0.35,-5.350020000000404,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T20:00:00+00:00,2026-06-01T23:00:00+00:00,-1,short,4484.65892,4485.17533,-0.5164100000001781,0.35,-0.8664100000001781,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T21:00:00+00:00,2026-06-02T00:00:00+00:00,-1,short,4469.91272,4482.27458,-12.361859999999979,0.35,-12.711859999999978,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T22:00:00+00:00,2026-06-02T01:00:00+00:00,-1,short,4485.41974,4475.85735,9.56239000000005,0.35,9.21239000000005,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-01T23:00:00+00:00,2026-06-02T02:00:00+00:00,-1,short,4485.17533,4485.91454,-0.7392099999997299,0.35,-1.08920999999973,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T00:00:00+00:00,2026-06-02T03:00:00+00:00,-1,short,4482.27458,4498.82829,-16.553710000000137,0.35,-16.90371000000014,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T01:00:00+00:00,2026-06-02T04:00:00+00:00,-1,short,4475.85735,4516.84972,-40.99236999999994,0.35,-41.34236999999994,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T02:00:00+00:00,2026-06-02T05:00:00+00:00,1,long,4485.91454,4518.60616,32.69162000000051,0.35,32.34162000000051,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T03:00:00+00:00,2026-06-02T06:00:00+00:00,1,long,4498.82829,4535.47932,36.65102999999999,0.35,36.30102999999999,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T04:00:00+00:00,2026-06-02T07:00:00+00:00,1,long,4516.84972,4534.43855,17.58882999999969,0.35,17.238829999999687,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T05:00:00+00:00,2026-06-02T08:00:00+00:00,1,long,4518.60616,4526.41102,7.80485999999928,0.35,7.454859999999281,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T06:00:00+00:00,2026-06-02T09:00:00+00:00,1,long,4535.47932,4528.47563,-7.003690000000461,0.35,-7.35369000000046,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T07:00:00+00:00,2026-06-02T10:00:00+00:00,1,long,4534.43855,4533.39217,-1.0463799999997718,0.35,-1.396379999999772,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T08:00:00+00:00,2026-06-02T11:00:00+00:00,1,long,4526.41102,4527.06806,0.6570400000000518,0.35,0.3070400000000518,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T09:00:00+00:00,2026-06-02T12:00:00+00:00,1,long,4528.47563,4514.83376,-13.641869999999471,0.35,-13.991869999999471,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T10:00:00+00:00,2026-06-02T13:00:00+00:00,1,long,4533.39217,4504.87514,-28.517029999999977,0.35,-28.86702999999998,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T11:00:00+00:00,2026-06-02T14:00:00+00:00,1,long,4527.06806,4501.76215,-25.30591000000004,0.35,-25.65591000000004,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T12:00:00+00:00,2026-06-02T15:00:00+00:00,1,long,4514.83376,4502.02891,-12.804850000000442,0.35,-13.154850000000442,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T13:00:00+00:00,2026-06-02T16:00:00+00:00,1,long,4504.87514,4491.17467,-13.700469999999768,0.35,-14.050469999999768,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T14:00:00+00:00,2026-06-02T17:00:00+00:00,-1,short,4501.76215,4484.59915,17.162999999999556,0.35,16.812999999999555,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T15:00:00+00:00,2026-06-02T18:00:00+00:00,-1,short,4502.02891,4487.23432,14.794590000000426,0.35,14.444590000000426,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T16:00:00+00:00,2026-06-02T19:00:00+00:00,-1,short,4491.17467,4487.2641,3.910570000000007,0.35,3.560570000000007,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T17:00:00+00:00,2026-06-02T20:00:00+00:00,-1,short,4484.59915,4488.67153,-4.072379999999612,0.35,-4.422379999999611,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T18:00:00+00:00,2026-06-02T21:00:00+00:00,-1,short,4487.23432,4489.24552,-2.0112000000008265,0.35,-2.3612000000008266,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T19:00:00+00:00,2026-06-02T22:00:00+00:00,-1,short,4487.2641,4486.31377,0.9503300000005765,0.35,0.6003300000005766,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T20:00:00+00:00,2026-06-02T23:00:00+00:00,-1,short,4488.67153,4474.21886,14.45266999999967,0.35,14.102669999999671,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T21:00:00+00:00,2026-06-03T00:00:00+00:00,-1,short,4489.24552,4486.63196,2.613560000000689,0.35,2.263560000000689,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T22:00:00+00:00,2026-06-03T01:00:00+00:00,-1,short,4486.31377,4475.01123,11.30253999999968,0.35,10.952539999999681,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-02T23:00:00+00:00,2026-06-03T02:00:00+00:00,-1,short,4474.21886,4481.05366,-6.834799999999632,0.35,-7.1847999999996315,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T00:00:00+00:00,2026-06-03T03:00:00+00:00,-1,short,4486.63196,4483.93908,2.6928799999996045,0.35,2.3428799999996044,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T01:00:00+00:00,2026-06-03T04:00:00+00:00,-1,short,4475.01123,4469.27482,5.736410000000433,0.35,5.386410000000433,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T02:00:00+00:00,2026-06-03T05:00:00+00:00,-1,short,4481.05366,4458.19286,22.86079999999947,0.35,22.51079999999947,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T03:00:00+00:00,2026-06-03T06:00:00+00:00,-1,short,4483.93908,4462.05588,21.883200000000215,0.35,21.533200000000214,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T04:00:00+00:00,2026-06-03T07:00:00+00:00,-1,short,4469.27482,4454.31498,14.95983999999953,0.35,14.609839999999531,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T05:00:00+00:00,2026-06-03T08:00:00+00:00,-1,short,4458.19286,4441.83416,16.35869999999977,0.35,16.00869999999977,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T06:00:00+00:00,2026-06-03T09:00:00+00:00,-1,short,4462.05588,4440.88546,21.170419999999467,0.35,20.820419999999466,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T07:00:00+00:00,2026-06-03T10:00:00+00:00,-1,short,4454.31498,4459.5293,-5.214320000000043,0.35,-5.564320000000043,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T08:00:00+00:00,2026-06-03T11:00:00+00:00,-1,short,4441.83416,4461.7808,-19.946640000000116,0.35,-20.296640000000117,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T09:00:00+00:00,2026-06-03T12:00:00+00:00,-1,short,4440.88546,4462.07739,-21.191929999999957,0.35,-21.541929999999958,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T10:00:00+00:00,2026-06-03T13:00:00+00:00,-1,short,4459.5293,4443.67949,15.849809999999707,0.35,15.499809999999707,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T11:00:00+00:00,2026-06-03T14:00:00+00:00,-1,short,4461.7808,4457.65498,4.125820000000203,0.35,3.7758200000002033,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T12:00:00+00:00,2026-06-03T15:00:00+00:00,-1,short,4462.07739,4442.0041,20.07329000000027,0.35,19.72329000000027,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T13:00:00+00:00,2026-06-03T16:00:00+00:00,-1,short,4443.67949,4442.88944,0.7900500000005195,0.35,0.4400500000005195,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T14:00:00+00:00,2026-06-03T17:00:00+00:00,-1,short,4457.65498,4438.48524,19.169740000000274,0.35,18.819740000000273,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T15:00:00+00:00,2026-06-03T18:00:00+00:00,-1,short,4442.0041,4441.9619,0.04219999999986612,0.35,-0.30780000000013386,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T16:00:00+00:00,2026-06-03T19:00:00+00:00,-1,short,4442.88944,4444.04635,-1.156909999999698,0.35,-1.506909999999698,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T17:00:00+00:00,2026-06-03T20:00:00+00:00,-1,short,4438.48524,4434.46857,4.016669999999976,0.35,3.6666699999999763,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T18:00:00+00:00,2026-06-03T21:00:00+00:00,-1,short,4441.9619,4434.50661,7.455289999999877,0.35,7.1052899999998775,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T19:00:00+00:00,2026-06-03T22:00:00+00:00,-1,short,4444.04635,4447.02983,-2.9834800000007817,0.35,-3.333480000000782,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T20:00:00+00:00,2026-06-03T23:00:00+00:00,-1,short,4434.46857,4457.63514,-23.16657000000032,0.35,-23.51657000000032,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T21:00:00+00:00,2026-06-04T00:00:00+00:00,-1,short,4434.50661,4447.76251,-13.255899999999201,0.35,-13.6058999999992,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T22:00:00+00:00,2026-06-04T01:00:00+00:00,-1,short,4447.02983,4465.21421,-18.184379999999692,0.35,-18.534379999999693,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-03T23:00:00+00:00,2026-06-04T02:00:00+00:00,1,long,4457.63514,4472.3249,14.689759999999296,0.35,14.339759999999297,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-04T00:00:00+00:00,2026-06-04T03:00:00+00:00,-1,short,4447.76251,4463.72721,-15.964700000000448,0.35,-16.31470000000045,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-04T01:00:00+00:00,2026-06-04T04:00:00+00:00,1,long,4465.21421,4480.68768,15.473469999999907,0.35,15.123469999999907,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-04T02:00:00+00:00,2026-06-04T05:00:00+00:00,1,long,4472.3249,4469.32169,-3.0032099999998536,0.35,-3.3532099999998537,close_vs_sma20
higher_timeframe_sma20_trend,1h,2026-06-04T03:00:00+00:00,2026-06-04T06:00:00+00:00,1,long,4463.72721,4468.59108,4.863870000000134,0.35,4.513870000000134,close_vs_sma20
session_momentum_15min,15min,2026-05-30T07:00:00+00:00,2026-05-30T08:00:00+00:00,1,long,4542.56829,4542.56858,0.0002899999999499414,0.35,-0.34971000000005004,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T07:15:00+00:00,2026-05-30T08:15:00+00:00,-1,short,4542.53907,4542.54536,-0.006290000000262808,0.35,-0.3562900000002628,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T07:30:00+00:00,2026-05-30T08:30:00+00:00,-1,short,4542.43278,4542.43488,-0.0020999999997002305,0.35,-0.3520999999997002,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T07:45:00+00:00,2026-05-30T08:45:00+00:00,1,long,4542.55239,4542.56682,0.014430000000174914,0.35,-0.33556999999982506,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T08:00:00+00:00,2026-05-30T09:00:00+00:00,1,long,4542.56858,4542.56414,-0.004439999999704014,0.35,-0.354439999999704,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T08:15:00+00:00,2026-05-30T09:15:00+00:00,-1,short,4542.54536,4542.55136,-0.006000000000312866,0.35,-0.35600000000031284,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T08:30:00+00:00,2026-05-30T09:30:00+00:00,-1,short,4542.43488,4542.44159,-0.006710000000566652,0.35,-0.35671000000056663,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T08:45:00+00:00,2026-05-30T09:45:00+00:00,1,long,4542.56682,4542.46159,-0.10523000000011962,0.35,-0.4552300000001196,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T09:00:00+00:00,2026-05-30T10:00:00+00:00,-1,short,4542.56414,4542.56083,0.0033100000000558794,0.35,-0.3466899999999441,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T09:15:00+00:00,2026-05-30T10:15:00+00:00,-1,short,4542.55136,4542.55665,-0.005290000000059081,0.35,-0.35529000000005906,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T09:30:00+00:00,2026-05-30T10:30:00+00:00,-1,short,4542.44159,4542.45244,-0.01084999999966385,0.35,-0.36084999999966383,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T09:45:00+00:00,2026-05-30T10:45:00+00:00,1,long,4542.46159,4542.44794,-0.013649999999870488,0.35,-0.36364999999987047,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T10:00:00+00:00,2026-05-30T11:00:00+00:00,1,long,4542.56083,4542.5564,-0.004429999999956635,0.35,-0.3544299999999566,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T10:15:00+00:00,2026-05-30T11:15:00+00:00,-1,short,4542.55665,4542.56083,-0.004179999999905704,0.35,-0.3541799999999057,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T10:30:00+00:00,2026-05-30T11:30:00+00:00,-1,short,4542.45244,4542.46851,-0.01606999999967229,0.35,-0.36606999999967227,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T10:45:00+00:00,2026-05-30T11:45:00+00:00,-1,short,4542.44794,4542.44204,0.0059000000001105946,0.35,-0.3440999999998894,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T11:00:00+00:00,2026-05-30T12:00:00+00:00,1,long,4542.5564,4542.52936,-0.027039999999942665,0.35,-0.37703999999994264,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T11:15:00+00:00,2026-05-30T12:15:00+00:00,1,long,4542.56083,4542.5674,0.0065699999995558755,0.35,-0.3434300000004441,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T11:30:00+00:00,2026-05-30T12:30:00+00:00,-1,short,4542.46851,4542.51492,-0.04640999999992346,0.35,-0.39640999999992343,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T11:45:00+00:00,2026-05-30T12:45:00+00:00,-1,short,4542.44204,4542.43618,0.005860000000211585,0.35,-0.3441399999997884,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T12:00:00+00:00,2026-05-30T13:00:00+00:00,1,long,4542.52936,4542.54388,0.014519999999720312,0.35,-0.33548000000027967,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T12:15:00+00:00,2026-05-30T13:15:00+00:00,1,long,4542.5674,4542.57096,0.003560000000106811,0.35,-0.34643999999989317,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T12:30:00+00:00,2026-05-30T13:30:00+00:00,-1,short,4542.51492,4542.50298,0.011939999999412976,0.35,-0.338060000000587,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T12:45:00+00:00,2026-05-30T13:45:00+00:00,-1,short,4542.43618,4542.43499,0.0011899999999513966,0.35,-0.3488100000000486,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T13:00:00+00:00,2026-05-30T14:00:00+00:00,1,long,4542.54388,4542.55988,0.01599999999962165,0.35,-0.3340000000003783,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T13:15:00+00:00,2026-05-30T14:15:00+00:00,1,long,4542.57096,4542.56977,-0.0011899999999513966,0.35,-0.3511899999999514,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T13:30:00+00:00,2026-05-30T14:30:00+00:00,-1,short,4542.50298,4542.52083,-0.017850000000180444,0.35,-0.3678500000001804,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T13:45:00+00:00,2026-05-30T14:45:00+00:00,-1,short,4542.43499,4542.43855,-0.003560000000106811,0.35,-0.3535600000001068,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T14:00:00+00:00,2026-05-30T15:00:00+00:00,1,long,4542.55988,4542.57346,0.013579999999819847,0.35,-0.33642000000018013,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T14:15:00+00:00,2026-05-30T15:15:00+00:00,1,long,4542.56977,4542.5639,-0.005869999999958964,0.35,-0.35586999999995894,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T14:30:00+00:00,2026-05-30T15:30:00+00:00,-1,short,4542.52083,4542.53744,-0.016609999999673164,0.35,-0.36660999999967314,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T14:45:00+00:00,2026-05-30T15:45:00+00:00,-1,short,4542.43855,4542.44661,-0.008060000000114087,0.35,-0.35806000000011406,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T15:00:00+00:00,2026-05-30T16:00:00+00:00,1,long,4542.57346,4542.46104,-0.11241999999947438,0.35,-0.46241999999947436,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T15:15:00+00:00,2026-05-30T16:15:00+00:00,-1,short,4542.5639,4542.55378,0.010119999999915308,0.35,-0.33988000000008467,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T15:30:00+00:00,2026-05-30T16:30:00+00:00,-1,short,4542.53744,4542.55164,-0.01419999999961874,0.35,-0.3641999999996187,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T15:45:00+00:00,2026-05-30T16:45:00+00:00,-1,short,4542.44661,4542.45862,-0.012010000000373111,0.35,-0.3620100000003731,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T16:00:00+00:00,2026-05-30T17:00:00+00:00,1,long,4542.46104,4542.44843,-0.012609999999767751,0.35,-0.36260999999976773,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T16:15:00+00:00,2026-05-30T17:15:00+00:00,1,long,4542.55378,4542.5401,-0.013680000000022119,0.35,-0.3636800000000221,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T16:30:00+00:00,2026-05-30T17:30:00+00:00,-1,short,4542.55164,4542.56244,-0.010800000000017462,0.35,-0.36080000000001744,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T16:45:00+00:00,2026-05-30T17:45:00+00:00,-1,short,4542.45862,4542.52671,-0.0680899999997564,0.35,-0.4180899999997564,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T17:00:00+00:00,2026-05-30T18:00:00+00:00,-1,short,4542.44843,4542.43963,0.008800000000519503,0.35,-0.3411999999994805,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T17:15:00+00:00,2026-05-30T18:15:00+00:00,1,long,4542.5401,4542.53229,-0.007810000000063155,0.35,-0.35781000000006313,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T17:30:00+00:00,2026-05-30T18:30:00+00:00,1,long,4542.56244,4542.56908,0.006640000000516011,0.35,-0.34335999999948397,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T17:45:00+00:00,2026-05-30T18:45:00+00:00,-1,short,4542.52671,4542.50929,0.01742000000012922,0.35,-0.33257999999987076,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T18:00:00+00:00,2026-05-30T19:00:00+00:00,-1,short,4542.43963,4542.43526,0.004369999999653373,0.35,-0.3456300000003466,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T18:15:00+00:00,2026-05-30T19:15:00+00:00,1,long,4542.53229,4542.54931,0.01702000000022963,0.35,-0.33297999999977035,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T18:30:00+00:00,2026-05-30T19:30:00+00:00,1,long,4542.56908,4542.5711,0.002019999999902211,0.35,-0.34798000000009777,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T18:45:00+00:00,2026-05-30T19:45:00+00:00,-1,short,4542.50929,4542.50887,0.000420000000303844,0.35,-0.34957999999969613,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T19:00:00+00:00,2026-05-30T20:00:00+00:00,-1,short,4542.43526,4542.43563,-0.00036999999974796083,0.35,-0.35036999999974794,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T19:15:00+00:00,2026-05-30T20:15:00+00:00,1,long,4542.54931,4542.56463,0.015319999999519496,0.35,-0.3346800000004805,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T19:30:00+00:00,2026-05-30T20:30:00+00:00,1,long,4542.5711,4542.56835,-0.0027500000005602487,0.35,-0.3527500000005602,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T19:45:00+00:00,2026-05-30T20:45:00+00:00,-1,short,4542.50887,4542.52645,-0.017580000000634755,0.35,-0.36758000000063473,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T20:00:00+00:00,2026-05-30T21:00:00+00:00,-1,short,4542.43563,4542.44071,-0.005079999999907159,0.35,-0.35507999999990714,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T20:15:00+00:00,2026-05-30T21:15:00+00:00,1,long,4542.56463,4542.57719,0.012560000000121363,0.35,-0.3374399999998786,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T20:30:00+00:00,2026-05-30T21:30:00+00:00,1,long,4542.56835,4542.56104,-0.007309999999961292,0.35,-0.35730999999996127,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T20:45:00+00:00,2026-05-30T21:45:00+00:00,-1,short,4542.52645,4542.5424,-0.015949999999975262,0.35,-0.36594999999997524,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T21:00:00+00:00,2026-05-30T22:00:00+00:00,-1,short,4542.44071,4542.45013,-0.009420000000318396,0.35,-0.3594200000003184,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T21:15:00+00:00,2026-05-30T22:15:00+00:00,1,long,4542.57719,4542.45655,-0.120640000000094,0.35,-0.470640000000094,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T21:30:00+00:00,2026-05-30T22:30:00+00:00,-1,short,4542.56104,4542.54966,0.011379999999917345,0.35,-0.33862000000008263,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-30T21:45:00+00:00,2026-05-30T22:45:00+00:00,-1,short,4542.5424,4542.55558,-0.013179999999920256,0.35,-0.36317999999992023,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T07:00:00+00:00,2026-05-31T08:00:00+00:00,1,long,4542.57094,4542.56984,-0.0010999999994965037,0.35,-0.3510999999994965,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T07:15:00+00:00,2026-05-31T08:15:00+00:00,-1,short,4542.50261,4542.52048,-0.017870000000584696,0.35,-0.3678700000005847,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T07:30:00+00:00,2026-05-31T08:30:00+00:00,-1,short,4542.43496,4542.43843,-0.003470000000561413,0.35,-0.3534700000005614,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T07:45:00+00:00,2026-05-31T08:45:00+00:00,1,long,4542.55958,4542.57321,0.013629999999466236,0.35,-0.33637000000053374,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T08:00:00+00:00,2026-05-31T09:00:00+00:00,1,long,4542.56984,4542.56407,-0.005769999999756692,0.35,-0.35576999999975667,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T08:15:00+00:00,2026-05-31T09:15:00+00:00,-1,short,4542.52048,4542.53712,-0.016639999999824795,0.35,-0.3666399999998248,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T08:30:00+00:00,2026-05-31T09:30:00+00:00,-1,short,4542.43843,4542.4464,-0.007969999999659194,0.35,-0.35796999999965917,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T08:45:00+00:00,2026-05-31T09:45:00+00:00,1,long,4542.57321,4542.46133,-0.11187999999947351,0.35,-0.4618799999994735,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T09:00:00+00:00,2026-05-31T10:00:00+00:00,-1,short,4542.56407,4542.55402,0.010050000000774162,0.35,-0.3399499999992258,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T09:15:00+00:00,2026-05-31T10:15:00+00:00,-1,short,4542.53712,4542.55138,-0.014259999999922002,0.35,-0.364259999999922,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T09:30:00+00:00,2026-05-31T10:30:00+00:00,-1,short,4542.4464,4542.45834,-0.01194000000032247,0.35,-0.36194000000032245,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T09:45:00+00:00,2026-05-31T10:45:00+00:00,1,long,4542.46133,4542.44865,-0.012679999999818392,0.35,-0.36267999999981837,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T10:00:00+00:00,2026-05-31T11:00:00+00:00,1,long,4542.55402,4542.54041,-0.013609999999971478,0.35,-0.36360999999997146,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T10:15:00+00:00,2026-05-31T11:15:00+00:00,-1,short,4542.55138,4542.56226,-0.010879999999815482,0.35,-0.36087999999981546,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T10:30:00+00:00,2026-05-31T11:30:00+00:00,-1,short,4542.45834,4542.52707,-0.06872999999995955,0.35,-0.4187299999999595,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T10:45:00+00:00,2026-05-31T11:45:00+00:00,-1,short,4542.44865,4542.43977,0.008880000000317523,0.35,-0.34111999999968246,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T11:00:00+00:00,2026-05-31T12:00:00+00:00,1,long,4542.54041,4542.53193,-0.008479999999508436,0.35,-0.3584799999995084,prior_candle_momentum_in_active_session
session_momentum_15min,15min,2026-05-31T11:15:00+00:00,2026-05-31T12:15:00+00:00,1,long,4542.56226,4542.56899,0.006730000000061409,0.35,-0.34326999999993857,prior_candle_momentum_in_active_session
